Date	Fish	Speed	Coherency	Decision	Frame	xpos	ypos	z.spd	turnangle.c	zone	CDT.y	CDT	CTTxZONE
2015-04-06	17	1	0	0	46	1024	504	8.416997089223685	0.017542060057402553	DECISION	360	361.09	0.08
2015-04-06	17	1	0	0	47	1024	526	7.308000000000001	0.12435499454676147	DECISION	382	383.02	0.17
2015-04-06	17	1	0	0	48	1024	546	6.959999999999999	0	DECISION	402	402.97	0.25
2015-04-06	17	1	0	0	49	1024	558	4.524	0	DECISION	414	414.95	0.33
2015-04-06	17	1	0	0	50	1024	570	4.176	0	DECISION	426	426.92	0.42
2015-04-06	17	1	0	0	51	1036	586	6.684861703879894	0.6747409422235526	DECISION	442	442.29	0.5
2015-04-06	17	1	0	0	52	1046	592	3.764195531584405	0.3080527810237764	DECISION	448	448.04	0.58
2015-04-06	17	1	0	0	53	1060	600	6.087513778218493	0.04758310327698334	DECISION	456	456.07	0.67
2015-04-06	17	1	0	0	54	1078	610	7.003364905529342	0.07677189126977807	DECISION	466	466.72	0.75
2015-04-06	17	1	0	0	55	1094	616	5.7604249843219035	0.02702044918726476	DECISION	472	473.86	0.83
2015-04-06	17	1	0	0	56	1106	634	7.241410912246315	0.5195062150591898	DECISION	490	492.97	0.92
2015-04-06	17	1	0	0	57	1118	652	7.52839106316881	0.026660348374597964	DECISION	508	512.27	1
2015-04-06	17	1	0	0	58	1130	670	7.52839106316881	0	DECISION	526	531.75	1.08
2015-04-06	17	1	0	0	59	1138	684	6.087513778218493	0.04758310327698345	DECISION	540	546.81	1.17
2015-04-06	17	1	0	0	60	1144	702	6.602835754431576	0.21866894587394192	DECISION	558	565.53	1.25
2015-04-06	17	1	0	0	61	1144	718	5.22	0.32175055439664213	DECISION	574	581.33	1.33
2015-04-06	17	1	0	0	62	1138	738	7.600434724408862	0.27829965900511144	DECISION	594	600.19	1.42
2015-04-06	17	1	0	0	63	1130	760	7.95086712252192	0.12659212727997193	DECISION	616	620.92	1.5
2015-04-06	17	1	0	0	64	1106	784	11.811511672940089	0.3805063771123649	DECISION	640	642.27	1.58
2015-04-06	17	1	0	0	65	1084	804	10.584006802718903	0.02325162281046289	DECISION	660	660.78	1.67
2015-04-06	17	1	0	0	66	1072	822	7.341068042185688	0.2601003837573832	DECISION	678	678.29	1.75
2015-04-06	17	1	0	0	67	1060	834	5.905755836470044	0.2368487609469203	DECISION	690	690.05	1.83
2015-04-06	17	1	0	0	68	1046	850	7.382194795587557	0	DECISION	706	706.03	1.92
2015-04-06	17	1	0	0	69	1046	862	4.176	0.7853981633974483	DECISION	718	718.03	2
2015-04-06	17	1	0	0	70	1054	864	3.301417877215788	1.2490457723982544	DECISION	720	720	2.08
2015-04-06	17	1	0	0	71	1076	864	7.308000000000001	0.3217505543966422	DECISION	720	720.4	2.17
2015-04-06	17	1	0	0	72	1096	862	7.382194795587557	0.14189705460416394	DECISION	718	719.35	2.25
2015-04-06	17	1	0	0	73	1112	862	5.22	0.14189705460416394	DECISION	718	720.5	2.33
2015-04-06	17	1	0	0	74	1124	862	4.176	0	DECISION	718	721.6	2.42
2015-04-06	17	1	0	0	75	1132	862	3.132	0	DECISION	718	722.44	2.5
2015-04-06	2	1	0	0	1	966	138	NA	NA	HOLDING	0	0	0
2015-04-06	2	1	0	0	2	968	142	1.2547318438614683	NA	HOLDING	4	4.47	0.08
2015-04-06	2	1	0	0	3	970	148	2.334454968509781	0.12435499454676135	HOLDING	10	10.77	0.17
2015-04-06	2	1	0	0	4	974	154	2.334454968509781	0	HOLDING	16	17.89	0.25
2015-04-06	2	1	0	0	5	976	156	1.476438959117511	0.32175055439664213	HOLDING	18	20.59	0.33
2015-04-06	2	1	0	0	6	976	168	4.176	0.7853981633974483	HOLDING	30	31.62	0.42
2015-04-06	2	1	0	0	7	980	184	5.323376372190867	0.19739555984988066	HOLDING	46	48.08	0.5
2015-04-06	2	1	0	0	8	982	198	5.323376372190867	0	HOLDING	60	62.1	0.58
2015-04-06	2	1	0	0	9	986	210	4.304522273144838	0.04758310327698334	HOLDING	72	74.73	0.67
2015-04-06	2	1	0	0	10	986	222	4.176	0.244978663126864	HOLDING	84	86.35	0.75
2015-04-06	2	1	0	0	11	986	240	6.264	0	HOLDING	102	103.94	0.83
2015-04-06	2	1	0	0	12	982	268	9.453822084215464	0.11065722117389565	HOLDING	130	130.98	0.92
2015-04-06	2	1	0	0	13	980	292	8.416997089223685	0.013697773372865818	HOLDING	154	154.64	1
2015-04-06	2	1	0	0	14	976	322	10.492070148450209	0.024686342055599386	HOLDING	184	184.27	1.08
2015-04-06	2	1	0	0	15	974	348	9.453822084215464	0.010988568682733568	HOLDING	210	210.15	1.17
2015-04-06	2	1	0	0	16	974	374	8.7	0.11065722117389565	HOLDING	236	236.14	1.25
2015-04-06	2	1	0	0	17	974	388	4.872	0	HOLDING	250	250.13	1.33
2015-04-06	2	1	0	0	18	974	400	4.176	0	HOLDING	262	262.12	1.42
2015-04-06	2	1	0	0	19	976	412	4.304522273144838	0.244978663126864	HOLDING	274	274.18	1.5
2015-04-06	2	1	0	0	20	976	420	3.132	0.244978663126864	HOLDING	282	282.18	1.58
2015-04-06	2	1	0	0	21	976	430	3.132	0	HOLDING	292	292.17	1.67
2015-04-06	2	1	0	0	22	964	470	14.636699627989913	0.31423189908433846	DECISION	332	332.01	0
2015-04-06	2	1	0	0	23	962	502	11.157728801149453	0.25181308908838096	DECISION	364	364.02	0.08
2015-04-06	2	1	0	0	24	962	538	12.528	0.0624188099959575	DECISION	400	400.02	0.17
2015-04-06	2	1	0	0	25	968	570	11.672274842548902	0.1798534997924781	DECISION	432	432	0.25
2015-04-06	2	1	0	0	26	970	606	12.571424740259156	0.09671226790403686	DECISION	468	468.02	0.33
2015-04-06	2	1	0	0	27	972	640	11.837116540779684	0.053737943684436296	DECISION	502	502.04	0.42
2015-04-06	2	1	0	0	28	978	662	7.9356209586899995	0.2368487609469203	DECISION	524	524.14	0.5
2015-04-06	2	1	0	0	29	980	676	4.577225360412135	0.11360272075566025	DECISION	538	538.18	0.58
2015-04-06	2	1	0	0	30	982	688	4.304522273144838	0.09232933473159899	DECISION	550	550.23	0.67
2015-04-06	2	1	0	0	31	986	700	4.642899094315965	0.018179815072978167	DECISION	562	562.36	0.75
2015-04-06	2	1	0	0	32	986	712	3.828	0.22679884805388584	DECISION	574	574.35	0.83
2015-04-06	2	1	0	0	33	988	720	3.301417877215788	0.32175055439664213	DECISION	582	582.42	0.92
2015-04-06	2	1	0	0	34	988	730	3.132	0.32175055439664213	DECISION	592	592.41	1
2015-04-06	2	1	0	0	35	992	736	2.334454968509781	0.46364760900080615	DECISION	598	598.56	1.08
2015-04-06	2	1	0	0	36	992	742	2.088	0.46364760900080615	DECISION	604	604.56	1.17
2015-04-06	2	1	0	0	37	998	756	5.622112058648422	0.3805063771123649	DECISION	618	618.83	1.25
2015-04-06	2	1	0	0	38	1008	808	18.427577594464225	0.19051808919364932	DECISION	670	671.32	1.33
2015-04-06	2	1	0	0	39	1010	834	9.074729748042087	0.11321639664893768	DECISION	696	697.39	1.42
2015-04-06	2	1	0	0	40	1016	862	9.625204413413774	0.14189705460416402	DECISION	724	725.72	1.5
2015-04-06	2	1	0	0	41	1018	886	8.416997089223685	0.09431395132718046	DECISION	748	749.81	1.58
2015-04-06	2	1	0	0	42	1024	894	3.5828792890634764	0.38274350984557537	DECISION	756	758.22	1.67
2015-04-06	2	1	0	0	43	1042	894	6.612	1.0636978224025597	DECISION	756	759.81	1.75
2015-04-06	2	1	0	0	44	1066	888	8.366487434999229	0.29544083714372	DECISION	750	756.64	1.83
2015-04-06	2	1	0	0	45	1076	886	3.548917581460578	0.09804527729383924	DECISION	748	756.04	1.92
2015-04-06	2	1	0	0	46	1084	886	3.132	0.19739555984988075	DECISION	748	757.25	2
2015-04-06	2	1	0	0	47	1100	882	5.323376372190867	0.19739555984988075	DECISION	744	755.97	2.08
2015-04-06	2	1	0	0	48	1108	882	2.7840000000000003	0.19739555984988075	DECISION	744	757.43	2.17
2015-04-07	15	1	0	0	1	990	142	NA	NA	HOLDING	0	0	0
2015-04-07	15	1	0	0	2	988	160	5.9262264553423885	NA	HOLDING	18	18.11	0.08
2015-04-07	15	1	0	0	3	986	178	6.350404081631342	0.10639285469890414	HOLDING	36	36.22	0.17
2015-04-07	15	1	0	0	4	986	196	6.264	0.1651486774146269	HOLDING	54	54.15	0.25
2015-04-07	15	1	0	0	5	982	208	4.304522273144838	0.24497866312686423	HOLDING	66	66.48	0.33
2015-04-07	15	1	0	0	6	974	228	7.95086712252192	0.15991312315821915	HOLDING	86	87.48	0.42
2015-04-07	15	1	0	0	7	964	252	8.919939910111504	0.04612111601451119	HOLDING	110	113.03	0.5
2015-04-07	15	1	0	0	8	956	278	9.574744278569533	0.025526369158899387	HOLDING	136	140.19	0.58
2015-04-07	15	1	0	0	9	950	294	5.946626606741001	0.025526369158899387	HOLDING	152	157.18	0.67
2015-04-07	15	1	0	0	10	946	312	6.350404081631342	0.19362199285594528	HOLDING	170	175.6	0.75
2015-04-07	15	1	0	0	11	944	340	9.453822084215464	0.05449145624073126	HOLDING	198	203.27	0.83
2015-04-07	15	1	0	0	12	938	370	10.646752744381734	0.08673833867598524	HOLDING	228	233.85	0.92
2015-04-07	15	1	0	0	13	932	394	8.609044546289676	0.04758310327698334	HOLDING	252	258.59	1
2015-04-07	15	1	0	0	14	926	420	9.625204413413774	0.026309717252922304	HOLDING	278	285.27	1.08
2015-04-07	15	1	0	0	15	926	450	10.44	0.21866894587394192	HOLDING	308	314.58	1.17
2015-04-07	15	1	0	0	16	924	494	14.980177302021495	0.04647813135100298	DECISION	352	358.13	0
2015-04-07	15	1	0	0	17	920	516	8.124141800830412	0.12571268317193618	DECISION	374	380.49	0.08
2015-04-07	15	1	0	0	18	916	540	8.416997089223685	0.047835819976177696	DECISION	398	404.82	0.17
2015-04-07	15	1	0	0	19	914	562	7.382194795587557	0.017542060057402553	DECISION	420	426.82	0.25
2015-04-07	15	1	0	0	20	910	584	8.124141800830412	0.030293759918775143	DECISION	442	449.18	0.33
2015-04-07	15	1	0	0	21	904	598	4.847079120460073	0.19498301929528017	DECISION	456	464.04	0.42
2015-04-07	15	1	0	0	22	898	606	3.764195531584405	0.22082876972934806	DECISION	464	473.03	0.5
2015-04-07	15	1	0	0	23	878	628	10.335072713822578	0.19739555984988089	DECISION	486	498.74	0.58
2015-04-07	15	1	0	0	24	860	646	8.858633754705068	0	DECISION	504	520.5	0.67
2015-04-07	15	1	0	0	25	848	660	6.684861703879894	0.11065722117389543	DECISION	518	537.11	0.75
2015-04-07	15	1	0	0	26	836	676	6.684861703879894	0	DECISION	534	555.76	0.83
2015-04-07	15	1	0	0	27	826	688	5.50236312869298	0.06919627861858269	DECISION	546	570.1	0.92
2015-04-07	15	1	0	0	28	814	714	9.965203460040343	0.17313688803443217	DECISION	572	598.46	1
2015-04-07	15	1	0	0	29	802	738	9.337819874039123	0.03123983343026815	DECISION	596	624.95	1.08
2015-04-07	15	1	0	0	30	788	762	9.849076301867095	0.09495170634275629	DECISION	620	652.08	1.17
2015-04-07	15	1	0	0	31	778	780	7.003364905529342	0.09495170634275629	DECISION	638	672.3	1.25
2015-04-07	15	1	0	0	32	768	796	6.566050867911396	0.09495170634275629	DECISION	654	690.65	1.33
2015-04-07	15	1	0	0	33	764	808	4.2048999988109115	0.13197182221668635	DECISION	666	703.3	1.42
2015-04-07	15	1	0	0	34	758	816	3.764195531584405	0.1613751104206913	DECISION	674	712.81	1.5
2015-04-07	15	1	0	0	35	748	826	4.429316877352534	0.19739555984988089	DECISION	684	725.55	1.58
2015-04-07	3	1	0	0	1	918	140	NA	NA	HOLDING	0	0	0
2015-04-07	3	1	0	0	2	918	148	2.436	NA	HOLDING	8	8	0.08
2015-04-07	3	1	0	0	3	916	160	4.1904749134197194	0.08314123188844125	HOLDING	20	20.1	0.17
2015-04-07	3	1	0	0	4	916	184	8.352	0.08314123188844125	HOLDING	44	44.05	0.25
2015-04-07	3	1	0	0	5	916	204	7.308000000000001	0	HOLDING	64	64.03	0.33
2015-04-07	3	1	0	0	6	918	224	6.9686945692862725	0.04995839572194272	HOLDING	84	84	0.42
2015-04-07	3	1	0	0	7	920	238	4.577225360412135	0.1026909326733223	HOLDING	98	98.02	0.5
2015-04-07	3	1	0	0	8	920	250	4.176	0.15264932839526502	HOLDING	110	110.02	0.58
2015-04-07	3	1	0	0	9	920	258	3.132	0	HOLDING	118	118.02	0.67
2015-04-07	3	1	0	0	10	922	268	3.301417877215788	0.32175055439664213	HOLDING	128	128.06	0.75
2015-04-07	3	1	0	0	11	928	286	6.602835754431576	0	HOLDING	146	146.34	0.83
2015-04-07	3	1	0	0	12	932	312	9.453822084215464	0.21109333322274648	HOLDING	172	172.57	0.92
2015-04-07	3	1	0	0	13	932	336	8.352	0.11065722117389565	HOLDING	196	196.5	1
2015-04-07	3	1	0	0	14	928	370	11.5313569019435	0.09065988720074514	HOLDING	230	230.22	1.08
2015-04-07	3	1	0	0	15	928	398	9.750212305380842	0.05496077452142112	HOLDING	258	258.19	1.17
2015-04-07	3	1	0	0	16	926	430	11.157728801149453	0.026719697316633484	HOLDING	290	290.11	1.25
2015-04-07	3	1	0	0	17	926	460	10.44	0.0624188099959575	DECISION	320	320.1	0
2015-04-07	3	1	0	0	18	926	490	10.44	0	DECISION	350	350.09	0.08
2015-04-07	3	1	0	0	19	926	514	8.352	0	DECISION	374	374.09	0.17
2015-04-07	3	1	0	0	20	926	546	11.484	0	DECISION	406	406.08	0.25
2015-04-07	3	1	0	0	21	928	580	11.5313569019435	0.09065988720074514	DECISION	440	440.11	0.33
2015-04-07	3	1	0	0	22	932	612	11.5313569019435	0	DECISION	472	472.21	0.42
2015-04-07	3	1	0	0	23	938	646	11.672274842548902	0.08919361259173297	DECISION	506	506.4	0.5
2015-04-07	3	1	0	0	24	944	678	11.672274842548902	0	DECISION	538	538.63	0.58
2015-04-07	3	1	0	0	25	946	704	9.074729748042087	0.10308160852270021	DECISION	564	564.69	0.67
2015-04-07	3	1	0	0	26	946	726	7.663905009849743	0.031348611848200925	DECISION	586	586.67	0.75
2015-04-07	3	1	0	0	27	946	748	7.308000000000001	0.04542327942157698	DECISION	608	608.64	0.83
2015-04-07	3	1	0	0	28	950	768	7.382194795587557	0.1418970546041638	DECISION	628	628.81	0.92
2015-04-07	3	1	0	0	29	950	780	4.176	0.1418970546041638	DECISION	640	640.8	1
2015-04-07	3	1	0	0	30	952	792	4.304522273144838	0.244978663126864	DECISION	652	652.89	1.08
2015-04-07	3	1	0	0	31	952	802	3.132	0.244978663126864	DECISION	662	662.87	1.17
2015-04-07	3	1	0	0	32	956	810	3.301417877215788	0.32175055439664213	DECISION	670	671.08	1.25
2015-04-07	3	1	0	0	33	956	820	3.132	0.32175055439664213	DECISION	680	681.06	1.33
2015-04-07	3	1	0	0	34	958	828	3.301417877215788	0.32175055439664213	DECISION	688	689.16	1.42
2015-04-07	3	1	0	0	35	962	834	2.334454968509781	0.14189705460416402	DECISION	694	695.39	1.5
2015-04-07	3	1	0	0	36	976	846	6.684861703879894	0.4324077755705378	DECISION	706	708.38	1.58
2015-04-07	3	1	0	0	37	990	854	5.138158424961223	0.1807995733039714	DECISION	714	717.62	1.67
2015-04-07	3	1	0	0	38	1e3	862	4.733311737039934	0.1348549174958517	DECISION	722	726.64	1.75
2015-04-07	3	1	0	0	39	1012	868	4.668909937019562	0.16514867741462685	DECISION	728	734.04	1.83
2015-04-07	3	1	0	0	40	1030	870	6.350404081631342	0.29849893158617924	DECISION	730	738.54	1.92
2015-04-07	3	1	0	0	41	1052	874	7.382194795587557	0.02325162281046289	DECISION	734	746.13	2
2015-04-07	3	1	0	0	42	1072	876	7.382194795587557	0	DECISION	736	751.94	2.08
2015-04-07	3	1	0	0	43	1084	880	4.304522273144838	0.10308160852270021	DECISION	740	758.39	2.17
2015-04-07	13	1	0	0	1	996	144	NA	NA	HOLDING	0	0	0
2015-04-07	13	1	0	0	2	992	156	4.401890502954385	NA	HOLDING	12	12.65	0.08
2015-04-07	13	1	0	0	3	982	178	7.95086712252192	0.08314123188844103	HOLDING	34	36.77	0.17
2015-04-07	13	1	0	0	4	976	204	9.625204413413774	0.18622284041114145	HOLDING	60	63.25	0.25
2015-04-07	13	1	0	0	5	976	226	7.308000000000001	0.21866894587394192	HOLDING	82	84.4	0.33
2015-04-07	13	1	0	0	6	978	248	8.01156164552205	0.043450895391530686	HOLDING	104	105.55	0.42
2015-04-07	13	1	0	0	7	980	262	4.577225360412135	0.10919843300373433	HOLDING	118	119.08	0.5
2015-04-07	13	1	0	0	8	982	276	5.323376372190867	0.04474623145461565	HOLDING	132	132.74	0.58
2015-04-07	13	1	0	0	9	982	288	4.176	0.19739555984988066	HOLDING	144	144.68	0.67
2015-04-07	13	1	0	0	10	996	308	8.01156164552205	0.6000502134017535	HOLDING	164	164	0.75
2015-04-07	13	1	0	0	11	1006	328	7.9432476985172755	0.0972070024738928	HOLDING	184	184.27	0.83
2015-04-07	13	1	0	0	12	1016	348	7.95086712252192	0.097951424642777285	HOLDING	204	204.98	0.92
2015-04-07	13	1	0	0	13	1024	364	6.087513778218493	0.13552771398550068	HOLDING	220	221.77	1
2015-04-07	13	1	0	0	14	1034	376	5.22	0.10308160852270032	HOLDING	232	235.09	1.08
2015-04-07	13	1	0	0	15	1040	384	3.764195531584405	0.05549850524571687	HOLDING	240	244	1.17
2015-04-07	13	1	0	0	16	1046	394	3.764195531584405	0	HOLDING	250	254.95	1.25
2015-04-07	13	1	0	0	17	1048	400	2.334454968509781	0.12435499454676135	HOLDING	256	261.23	1.33
2015-04-07	13	1	0	0	18	1054	408	3.764195531584405	0.12435499454676135	HOLDING	264	270.3	1.42
2015-04-07	13	1	0	0	19	1054	414	2.088	0.5880026035475675	HOLDING	270	276.16	1.5
2015-04-07	13	1	0	0	20	1052	430	5.323376372190867	0.19739555984988089	HOLDING	286	291.43	1.58
2015-04-07	13	1	0	0	21	1046	442	4.668909937019562	0.26625204915092526	HOLDING	298	302.17	1.67
2015-04-07	13	1	0	0	22	1040	456	5.30057808168128	0.05875582271572277	HOLDING	312	315.09	1.75
2015-04-07	13	1	0	0	23	1034	480	8.94705225199898	0.16934680556422	DECISION	336	338.14	0
2015-04-07	13	1	0	0	24	1028	508	9.625204413413774	0.01687603484692146	DECISION	364	365.4	0.08
2015-04-07	13	1	0	0	25	1018	544	13.002353017819505	0.052277904464478775	DECISION	400	400.6	0.17
2015-04-07	13	1	0	0	26	1012	564	7.512287534433169	0.03720366946951925	DECISION	420	420.3	0.25
2015-04-07	13	1	0	0	27	1010	580	5.323376372190867	0.03634762101902056	DECISION	436	436.22	0.33
2015-04-07	13	1	0	0	28	1004	594	5.622112058648422	0.18311081726248402	DECISION	450	450.07	0.42
2015-04-07	13	1	0	0	29	1e3	610	5.323376372190867	0.18311081726248402	DECISION	466	466.02	0.5
2015-04-07	13	1	0	0	30	986	624	7.382194795587557	0.5880026035475674	DECISION	480	480.1	0.58
2015-04-07	13	1	0	0	31	968	640	8.380949826839439	0.05875582271572277	DECISION	496	496.79	0.67
2015-04-07	13	1	0	0	32	952	658	7.889705697933225	0.12117463271167983	DECISION	514	515.88	0.75
2015-04-07	13	1	0	0	33	938	676	8.153900661646547	0.028241077204787857	DECISION	532	535.15	0.83
2015-04-07	13	1	0	0	34	910	696	11.903431438035001	0.2150148817475066	DECISION	552	558.66	0.92
2015-04-07	13	1	0	0	35	886	720	11.811511672940089	0.12435499454676169	DECISION	576	586.41	1
2015-04-07	13	1	0	0	36	860	744	12.571424740259156	0.05875582271572277	DECISION	600	615.22	1.08
2015-04-07	13	1	0	0	37	844	756	6.684861703879894	0.0519013984581731	DECISION	612	630.59	1.17
2015-04-07	13	1	0	0	38	828	776	8.913148938506525	0.2213144423477913	DECISION	632	653.95	1.25
2015-04-07	13	1	0	0	39	818	796	7.64016544323485	0.14994517057344536	DECISION	652	675.86	1.33
2015-04-07	13	1	0	0	40	806	814	7.52839106316881	0.0632068318974599	DECISION	670	696.42	1.42
2015-04-07	13	1	0	0	41	796	830	6.3884307932386655	0.07561314323682966	DECISION	686	714.56	1.5
2015-04-07	13	1	0	0	42	788	844	5.791874308028446	0.058948019522889084	DECISION	700	730.25	1.58
2015-04-07	13	1	0	0	43	778	852	4.429316877352534	0.21406068356382146	DECISION	708	740.8	1.67
2015-04-07	13	1	0	0	44	770	868	6.087513778218493	0.24497866312686423	DECISION	724	758.45	1.75
2015-04-07	7	1	0	0	1	916	144	NA	NA	HOLDING	0	0	0
2015-04-07	7	1	0	0	2	914	150	2.2009452514771923	NA	HOLDING	6	6.32	0.08
2015-04-07	7	1	0	0	3	910	160	3.301417877215788	0	HOLDING	16	17.09	0.17
2015-04-07	7	1	0	0	4	904	172	4.668909937019562	0.1418970546041638	HOLDING	28	30.46	0.25
2015-04-07	7	1	0	0	5	902	180	3.301417877215788	0.1418970546041638	HOLDING	36	38.63	0.33
2015-04-07	7	1	0	0	6	896	190	3.764195531584405	0.26625204915092504	HOLDING	46	50.16	0.42
2015-04-07	7	1	0	0	7	892	196	2.334454968509781	0.12435499454676124	HOLDING	52	57.27	0.5
2015-04-07	7	1	0	0	8	890	202	2.334454968509781	0	HOLDING	58	63.56	0.58
2015-04-07	7	1	0	0	9	890	204	1.044	0.46364760900080615	HOLDING	60	65.39	0.67
2015-04-07	7	1	0	0	10	890	210	2.088	0	HOLDING	66	70.94	0.75
2015-04-07	7	1	0	0	11	890	210	0	1.5707963267948966	HOLDING	66	70.94	0.83
2015-04-07	7	1	0	0	12	910	222	8.416997089223685	0.5191461142465229	HOLDING	78	78.23	0.92
2015-04-07	7	1	0	0	13	930	236	8.213094909959338	0.11588062114379083	HOLDING	92	93.06	1
2015-04-07	7	1	0	0	14	968	264	16.426189819918676	0	HOLDING	120	130.78	1.08
2015-04-07	7	1	0	0	15	988	298	13.612094622063129	0.36904037388107647	HOLDING	154	170	1.17
2015-04-07	7	1	0	0	16	1e3	348	18.232676161222194	0.33563855032760936	HOLDING	204	220.62	1.25
2015-04-07	7	1	0	0	17	1e3	390	14.616000000000001	0.231090667195897	HOLDING	246	259.95	1.33
2015-04-07	7	1	0	0	18	998	446	19.16845158065721	0.05449145624073126	HOLDING	302	312.93	1.42
2015-04-07	7	1	0	0	19	998	478	11.136000000000001	0.05449145624073126	DECISION	334	343.92	0
2015-04-07	7	1	0	0	20	1010	516	14.199935211119803	0.29849893158617924	DECISION	372	383.69	0.08
2015-04-07	7	1	0	0	21	1014	552	12.25928480785074	0.18470692444247128	DECISION	408	419.6	0.17
2015-04-07	7	1	0	0	22	1022	606	19.341412978373633	0.030649571230936035	DECISION	462	474	0.25
2015-04-07	7	1	0	0	23	1026	654	16.761899653678878	0.06130034648620275	DECISION	510	521.73	0.33
2015-04-07	7	1	0	0	24	1026	724	24.36	0.08314123188844125	DECISION	580	590.34	0.42
2015-04-07	7	1	0	0	25	1026	760	12.18	0	DECISION	616	625.74	0.5
2015-04-07	7	1	0	0	26	1028	792	11.505071577352313	0.060532019782107094	DECISION	648	657.61	0.58
2015-04-07	7	1	0	0	27	1066	816	15.935968373462593	0.9586093244842426	DECISION	672	688.54	0.67
2015-04-07	7	1	0	0	28	1106	844	16.50708938607894	0.053889681076423224	DECISION	700	725.33	0.75
2015-04-07	7	1	0	0	29	1124	856	7.52839106316881	0.017542060057402553	DECISION	712	741.76	0.83
2015-04-07	7	1	0	0	32	1118	876	7.308000000000001	1.5707963267948966	DECISION	732	759.36	0.92
2015-04-07	7	1	0	0	33	1100	874	6.350404081631342	2.976443976175166	DECISION	730	752.83	1
2015-04-07	7	1	0	0	34	1084	874	5.22	2.976443976175166	DECISION	730	749.08	1.08
2015-04-07	7	1	0	0	35	1070	874	5.22	0	DECISION	730	746.07	1.17
2015-04-07	7	1	0	0	36	1050	882	7.496149411531229	0.3805063771123649	DECISION	738	750.07	1.25
2015-04-07	7	1	0	0	37	1028	886	7.781516561699268	0.2006528773198868	DECISION	742	750.41	1.33
2015-04-07	7	1	0	0	38	994	886	11.484	0.1798534997924781	DECISION	742	746.09	1.42
2015-04-07	7	1	0	0	39	978	878	6.538326391363466	2.7017500707740574	DECISION	734	736.61	1.5
2015-04-07	7	1	0	0	40	946	870	11.059613013121211	0.21776068091025635	DECISION	726	726.62	1.58
2015-04-07	7	1	0	0	41	902	870	15.659999999999998	2.9195107516843137	DECISION	726	726.13	1.67
2015-04-07	7	1	0	0	42	854	870	16.704	0	DECISION	726	728.64	1.75
2015-04-07	7	1	0	0	43	808	876	15.798586772240105	0.1325515322966737	DECISION	732	739.92	1.83
2015-04-07	14	1	0	0	1	914	144	NA	NA	HOLDING	0	0	0
2015-04-07	14	1	0	0	2	914	150	2.088	NA	HOLDING	6	6	0.08
2015-04-07	14	1	0	0	3	914	154	1.044	0	HOLDING	10	10	0.17
2015-04-07	14	1	0	0	4	916	160	2.334454968509781	0.46364760900080615	HOLDING	16	16.12	0.25
2015-04-07	14	1	0	0	5	916	166	2.088	0.46364760900080615	HOLDING	22	22.09	0.33
2015-04-07	14	1	0	0	6	916	180	5.22	0	HOLDING	36	36.06	0.42
2015-04-07	14	1	0	0	7	916	190	3.132	0	HOLDING	46	46.04	0.5
2015-04-07	14	1	0	0	8	920	202	4.304522273144838	0.244978663126864	HOLDING	58	58.31	0.58
2015-04-07	14	1	0	0	9	922	210	3.301417877215788	0.07677189126977813	HOLDING	66	66.48	0.67
2015-04-07	14	1	0	0	10	926	228	6.350404081631342	0.15660187698201544	HOLDING	84	84.85	0.75
2015-04-07	14	1	0	0	11	932	246	6.602835754431576	0.15660187698201544	HOLDING	102	103.58	0.83
2015-04-07	14	1	0	0	12	934	262	5.323376372190867	0.12435499454676147	HOLDING	118	119.68	0.92
2015-04-07	14	1	0	0	13	938	276	5.323376372190867	0	HOLDING	132	134.16	1
2015-04-07	14	1	0	0	14	940	292	5.323376372190867	0	HOLDING	148	150.27	1.08
2015-04-07	14	1	0	0	15	944	306	5.323376372190867	0	HOLDING	162	164.75	1.17
2015-04-07	14	1	0	0	16	944	334	9.396	0.19739555984988066	HOLDING	190	192.35	1.25
2015-04-07	14	1	0	0	17	944	354	7.308000000000001	0	HOLDING	210	212.13	1.33
